device_id,cpu,cpu_best,cpu_level,cpu_desc,front_pix,front_pix_best,front_pix_level,front_pix_desc,back_pix,back_pix_level,back_pix_desc,back_pix_best,ram,ram_best,ram_level,ram_desc,battery,battery_best,battery_level,battery_desc,screen,screen_best,screen_level,screen_desc,res_ratio,res_ratio_best,res_ratio_level,res_ratio_desc
1396450,高通 骁龙695,骁龙8 Gen3,0,"",4800万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.43英寸,8.3英寸,21.77,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1396556,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4700mAh,"",57.26,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1396558,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4700mAh,"",57.26,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440像素,3840*2160,96.86,2K超清
1396559,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4700mAh,"",57.26,大电池,6.78英寸,8.3英寸,86.56,需双手打字,3200x1440像素,3840*2160,96.86,2K超清
1396591,海思 麒麟 710A,骁龙8 Gen3,0,"",1300万像素,8000万,24.84,高清级像素,800万像素,24.58,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.3英寸,8.3英寸,16.02,需双手打字,1600x720像素,3840*2160,10.74,720P普清
1396606,高通 骁龙888,骁龙8 Gen3,0,"",1200万像素,8000万,14.46,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.4英寸,8.3英寸,19.31,需双手打字,2340x1080像素,3840*2160,24.46,1080P高清
1396769,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,4200万像素,95.93,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4750mAh,"",57.56,大电池,7.9英寸,8.3英寸,98.54,需双手打字,2272x1984px,3840*2160,90.81,2K超清
1396864,,,,,4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.52英寸,8.3英寸,32.71,需双手打字,1600x720px,3840*2160,10.74,720P普清
1396865,,,,,4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,5000mAh,"",87.08,大电池,6.52英寸,8.3英寸,32.71,需双手打字,1600x720px,3840*2160,10.74,720P普清
1396947,高通 骁龙4 Gen1,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1396949,联发科 天玑1080,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1396950,联发科 天玑1080,骁龙8 Gen3,0,"",2亿像素,8000万,0,普通级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1396960,联发科 Helio P70,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,4850mAh,"",61.61,大电池,5.99英寸,8.3英寸,6.39,可单手打字,2246x1080像素,3840*2160,15.93,1080P高清
1397176,联发科 Helio P70,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,4850mAh,"",61.61,大电池,5.99英寸,8.3英寸,6.39,可单手打字,2246x1080像素,3840*2160,15.93,1080P高清
1397388,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4700mAh,"",57.26,大电池,6.55英寸,8.3英寸,37.9,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1397392,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.81英寸,8.3英寸,93.09,需双手打字,3200x1440 WQHD+px,3840*2160,96.86,2K超清
1397790,联发科 天玑1200,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,5000万像素,99,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4300mAh,"",28.99,大电池,6.56英寸,8.3英寸,39.92,需双手打字,2376x1080px,3840*2160,26.55,1080P高清
1397875,联发科 天玑900,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4300mAh,"",28.99,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1398123,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1000万像素,0,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,3700mAh,"",9.02,大电池,6.1英寸,8.3英寸,10.79,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1398124,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1000万像素,0,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.6英寸,8.3英寸,46.45,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1398125,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",1.08亿像素,8000万,0,普通级像素,4000万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,3088x1440px,3840*2160,90.04,2K超清
1398126,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",1.08亿像素,8000万,0,普通级像素,4000万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,3088x1440px,3840*2160,90.04,2K超清
1398219,高通 骁龙695,骁龙8 Gen3,0,"",4800万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.43英寸,8.3英寸,21.77,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1398729,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,2000万像素,78.11,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4700mAh,"",57.26,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1398730,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,2000万像素,78.11,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4700mAh,"",57.26,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1398774,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,800万像素,24.58,普通级像素,6000万,12GB,24G,89.35,游戏运行良好,4500mAh,"",48.05,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1398778,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1398780,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,800万像素,24.58,普通级像素,6000万,12GB,24G,89.35,游戏运行良好,4500mAh,"",48.05,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1398781,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,800万像素,24.58,普通级像素,6000万,16GB,24G,98.3,游戏运行良好,4500mAh,"",48.05,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1398782,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1398783,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,18GB,24G,99.55,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1398784,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,18GB,24G,99.55,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1398801,联发科 天玑1300,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.43英寸,8.3英寸,21.77,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1398837,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,3200万像素,95.5,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.7英寸,8.3英寸,71.99,需双手打字,3216x1440px,3840*2160,98.29,2K超清
1398962,联发科 天玑9000,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.7英寸,8.3英寸,71.99,需双手打字,3216x1440px,3840*2160,98.29,2K超清
1399058,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,6000万像素,100,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1399065,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1200万像素,31.52,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.81英寸,8.3英寸,93.09,需双手打字,2848x1312px,3840*2160,87.75,1080P高清
1399079,海思 麒麟 9000L,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1300万像素,37.96,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4400mAh,"",33.19,大电池,6.76英寸,8.3英寸,77.56,需双手打字,2772x1344px,3840*2160,87.44,1080P高清
1399082,高通 骁龙778G 4G,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1300万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4100mAh,"",22.02,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2700x1224px,3840*2160,77.6,1080P高清
1399153,高通 骁龙888,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4800mAh,"",60.59,大电池,6.55英寸,8.3英寸,37.9,需双手打字,,,,
1399154,高通 骁龙888,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4800mAh,"",60.59,大电池,6.55英寸,8.3英寸,37.9,需双手打字,,,,
1399155,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.7英寸,8.3英寸,71.99,需双手打字,3216x1440px,3840*2160,98.29,2K超清
1399156,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.7英寸,8.3英寸,71.99,需双手打字,3216x1440px,3840*2160,98.29,2K超清
1399222,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1399231,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1399234,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1399240,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,4600mAh,"",53.47,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1399410,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",1200万像素,8000万,14.46,高清级像素,1200万像素,31.52,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.5英寸,8.3英寸,30.13,需双手打字,3840x1644px,3840*2160,99.84,2K超清
1399434,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5600mAh,"",94.47,大电池,6.92英寸,8.3英寸,95.44,需双手打字,2460x1080像素,3840*2160,67.4,1080P高清
1399435,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,18GB,24G,99.55,游戏运行良好,5600mAh,"",94.47,大电池,6.92英寸,8.3英寸,95.44,需双手打字,2460x1080像素,3840*2160,67.4,1080P高清
1399436,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1200万像素,31.52,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4800mAh,"",60.59,大电池,6.81英寸,8.3英寸,93.09,需双手打字,2664x1224px,3840*2160,76.01,1080P高清
1399437,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1200万像素,31.52,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4800mAh,"",60.59,大电池,6.81英寸,8.3英寸,93.09,需双手打字,2664x1224px,3840*2160,76.01,1080P高清
1399438,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1200万像素,31.52,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4800mAh,"",60.59,大电池,6.81英寸,8.3英寸,93.09,需双手打字,2664x1224px,3840*2160,76.01,1080P高清
1399439,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1200万像素,31.52,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4600mAh,"",53.47,大电池,6.81英寸,8.3英寸,93.09,需双手打字,2848x1312px,3840*2160,87.75,1080P高清
1399440,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1200万像素,31.52,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.81英寸,8.3英寸,93.09,需双手打字,2848x1312px,3840*2160,87.75,1080P高清
1399467,高通 骁龙695,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1399554,高通 骁龙695,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1399555,高通 骁龙695,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1399645,联发科 天玑8000-Max,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.59英寸,8.3英寸,44.06,需双手打字,2412x1080px,3840*2160,64.19,1080P高清
1400006,高通 骁龙680,骁龙8 Gen3,0,"",,,,,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4000mAh,"",19.63,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2388x1080px,3840*2160,27.67,1080P高清
1400522,苹果 A15,骁龙8 Gen3,0,"",1200万像素,8000万,0,高清级像素,700万像素,0,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,2018mAh,"",0.64,小电池,4.7英寸,8.3英寸,1.12,可单手打字,1334x750px,3840*2160,1.51,720P普清
1400523,苹果 A15,骁龙8 Gen3,0,"",1200万像素,8000万,0,高清级像素,700万像素,0,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,2018mAh,"",0.64,小电池,4.7英寸,8.3英寸,1.12,可单手打字,1334x750px,3840*2160,1.51,720P普清
1400705,高通 骁龙778G Plus,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.55英寸,8.3英寸,37.9,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1400881,高通 骁龙680,骁龙8 Gen3,0,"",,,,,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4000mAh,"",19.63,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2388x1080px,3840*2160,27.67,1080P高清
1401409,联发科 天玑700,骁龙8 Gen3,0,"",1300万像素,8000万,0,高清级像素,800万像素,0,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.51英寸,8.3英寸,31.55,需双手打字,1600x720px,3840*2160,10.74,720P普清
1401410,联发科 天玑700,骁龙8 Gen3,0,"",1300万像素,8000万,0,高清级像素,800万像素,0,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.51英寸,8.3英寸,31.55,需双手打字,1600x720px,3840*2160,10.74,720P普清
1401411,联发科 天玑700,骁龙8 Gen3,0,"",1300万像素,8000万,0,高清级像素,800万像素,0,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,5000mAh,"",87.08,大电池,6.51英寸,8.3英寸,31.55,需双手打字,1600x720px,3840*2160,10.74,720P普清
1401454,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1200万像素,31.52,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.81英寸,8.3英寸,93.09,需双手打字,2848x1312px,3840*2160,87.75,1080P高清
1401560,高通 骁龙888 Plus,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2460x1080像素,3840*2160,67.4,1080P高清
1401618,高通 骁龙778G 4G,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1300万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4100mAh,"",22.02,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2700x1224px,3840*2160,77.6,1080P高清
1401721,联发科 天玑9000,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,2000万像素,78.11,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440像素,3840*2160,96.86,2K超清
1401722,联发科 天玑9000,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,2000万像素,78.11,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440像素,3840*2160,96.86,2K超清
1401723,联发科 天玑9000,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,2000万像素,78.11,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440像素,3840*2160,96.86,2K超清
1401724,联发科 天玑8100,骁龙8 Gen3,0,"",4800万像素,8000万,0,高清级像素,2000万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5500mAh,"",94.09,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440px,3840*2160,96.86,2K超清
